"STUDY (ASN)","PRIOR ASN","STATUS","DETERMINATION","ENTERED DATE","RECEIVED DATE","COMPLETION DATE","EXPIRATION DATE","LATITUDE","LONGITUDE","SURVEY_ACCURACY","MARKING LIGHTING TYPE","MARKING LIGHTING TYPE OTHER","STRUCTURE NAME","STRUCTURE CITY","STRUCTURE COUNTY NAME","STRUCTURE COUNTY ID","STRUCTURE STATE","NEAREST AIRPORT","DISTANCE FROM AIRPORT","DIRECTION FROM AIRPORT","ON AIRPORT","PROPOSAL DESCRIPTION","LOCATION DESCRIPTION","NOTICE OF","DURATION","DURATION DAYS","DURATION MONTHS","WORK SCHEDULE BEGINNING DATE","WORK SCHEDULE ENDING DATE","DATE BUILT","FCC NUMBER","STRUCTURE TYPE","AGL HEIGHT DET","AGL HEIGHT DNE","AGL HEIGHT PROPOSED","ELEVATION","AMSL HEIGHT DET","AMSL HEIGHT DNE","AMSL HEIGHT PROPOSED","REPRESENTATIVE NAME ","SPONSOR NAME ","SIGNATURE CONTROL NUMBER ","FREQUENCY_JSON "
"2025-ANE-2447-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-09-08","2027-03-08","41.60124722","-71.43012222","4D","","","Pole 37 Smith St","North Kingstown","Washington","9.0","RI","QUONSET STATE","5142.0","287.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","30.0","70.0","","70.0","Rhode Island Energy","Rhode Island Energy","672693321-676703978","{""frequencies"":[{""band"":{""value"":[""788"",""798""],""uom"":""MHz""},""erp"":{""value"":""2.15"",""uom"":""W""},""standard"":false}]}"
"2025-ANE-2448-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-09-09","2027-03-08","41.60141111","-71.44158889","4D","","","Pole 16 Commerce Park Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","8204.0","281.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","13.0","53.0","","53.0","Rhode Island Energy","Rhode Island Energy","672693396-676706503","{""frequencies"":[{""band"":{""value"":[""788"",""798""],""uom"":""MHz""},""erp"":{""value"":""2.15"",""uom"":""W""},""standard"":false}]}"
"2025-ANE-2449-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61253056","-71.41066667","4D","","","Pole 5-12 Davisville Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","5623.0","4.0","","Install pole 5-12 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","10.0","50.0","","50.0","Rhode Island Energy","Rhode Island Energy","672693500-674474319",""
"2025-ANE-2450-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61377222","-71.40985","4D","","","Pole 5-4 Davisville Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","6093.0","6.0","","Install pole 5-4 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","10.0","50.0","","50.0","Rhode Island Energy","Rhode Island Energy","672693559-674474318",""
"2025-ANE-2451-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61276389","-71.41051389","4D","","","Pole 5-10 Davisville Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","5711.0","4.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","10.0","50.0","","50.0","Rhode Island Energy","Rhode Island Energy","672693679-674474320",""
"2025-ANE-2452-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61300833","-71.41035","4D","","","Pole 5-8 Davisville Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","5803.0","5.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","10.0","50.0","","50.0","Rhode Island Energy","Rhode Island Energy","672693680-674474317",""
"2025-ANE-2453-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61339167","-71.41010556","4D","","","Pole 5-6 Davisville Rd","North Kingstown","Washington","9.0","RI","QUONSET STATE","5948.0","5.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","10.0","50.0","","50.0","Rhode Island Energy","Rhode Island Energy","672693681-674474321",""
"2025-ANE-2454-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-20","2027-02-20","41.61412012","-71.40996203","4D","","","Pole 5-2","North Kingstown","Washington","9.0","RI","QUONSET STATE","6216.0","5.0","","Install pole 5-2 to service new service","2574 Davisville Rd North Kingstown  RI 02852","New Construction","Permanent","","","","","","","POLE","40.0","","40.0","11.0","51.0","","51.0","Rhode Island Energy","Rhode Island Energy","672693682-674474316",""
"2025-ANE-2455-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-27","2027-02-27","42.9326064","-71.41901519","4D","Red lights and flags","","9 Akira Way  Londonderry NH","Londonderry","Rockingham","15.0","NH","MANCHESTER BOSTON RGNL","4482.0","91.0","","Set rooftop units","9 Akira Way  Londonderry  NH","New Construction","Temporary","0.0","18.0","2025-09-01","2027-03-01","","","CRANE$FIXED","60.0","","60.0","403.0","463.0","","463.0","Able Crane Service, Inc.","ABLE CRANE SERVICE INC.","672693876-674988721",""
"2025-ANE-2456-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-18","2027-02-18","41.28208333","-72.90455556","4D","Red lights and flags","","180' Crane Job 500-586","New Haven","New Haven","9.0","CT","TWEED/NEW HAVEN","8133.0","325.0","","Temporary crane to assist in construction of the existing pump station","East Shore Pump Station Upgrades Project No CWF2019-04","New Construction","Temporary","0.0","7.0","2025-09-01","2026-03-31","","","CRANE","180.0","","180.0","10.0","190.0","","190.0","C.H. Nickerson & Co., Inc.","C.H. Nickerson & Co., Inc.","672695684-674007002",""
"2025-ANE-2457-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-18","2027-02-18","41.28141667","-72.90441667","4D","Red lights and flags","","180' Crane Job 500-586","New Haven","New Haven","9.0","CT","TWEED/NEW HAVEN","7912.0","325.0","","Temporary crane to assist in construction of the existing pump station","East Shore Pump Station Upgrades Project No CWF2019-04","New Construction","Temporary","0.0","7.0","2025-09-01","2026-03-31","","","CRANE","180.0","","180.0","10.0","190.0","","190.0","C.H. Nickerson & Co., Inc.","C.H. Nickerson & Co., Inc.","672696104-674007185",""
"2025-ANE-2458-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-08-18","2027-02-18","41.28188889","-72.90051111","4D","Red lights and flags","","180' Crane Job 500-586","New Haven","New Haven","9.0","CT","TWEED/NEW HAVEN","7493.0","332.0","","Temporary crane to assist in construction of the existing pump station","East Shore Pump Station Upgrades Project No CWF2019-04","New Construction","Temporary","0.0","7.0","2025-09-01","2026-03-31","","","CRANE","180.0","","180.0","16.0","196.0","","196.0","C.H. Nickerson & Co., Inc.","C.H. Nickerson & Co., Inc.","672696374-674007700",""
"2025-ANE-2459-OE","2002-ANE-562-OE","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-09-26","","41.89024444","-71.95561667","4D","","","841292 POMFRET-TYRONE RD","Danielson","Windham","15.0","CT","QUIET CORNER HELIPORT","14891.0","330.0","","Requesting approval for proposed frequencies.  All previously approved frequencies operating on tower.  Filed as existing because I am not able to change the comments under the Notice of Alteration.","82 TYRONE ROADnPOMFRET  Connecticut 06258","Existing","Permanent","","","","","","","TOWER$ANTENNA","156.0","","156.0","683.0","839.0","","839.0","Crown Castle","Crown Castle USA - DDS","672698249-679061044","{""frequencies"":[{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[896,900],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":false},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false}]}"
"2025-ANE-2461-OE","","Determined - No Hazard","No Hazard","2025-08-06","2025-08-06","2025-09-18","2026-04-01","44.62802778","-67.39683056","4D","Flag Marker","","QYA ARSR","Machiasport","Washington","29.0","ME","MACHIAS VALLEY","34664.0","142.0","","Buildings located near the QYA ARSR are no longer needed and will be demolished and removed. The method of removal will include the use of hand tools and heavy machinery (i.e. excavator  skid steer).","Buildings near the QYA ARSR are planned for removal and are located south of Machiasport/Bucks Harbor  ME off Base Rd.","New Construction","Temporary","0.0","6.0","2025-10-01","2026-04-01","","","CONSTRUCTION$VEHICLE","25.0","","25.0","202.0","227.0","","227.0","PARSONS T5","Katherine Ronckovitz","672707627-678054273",""
"2025-ANE-2466-OE","2008-ANE-1240-OE","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-26","","41.34111111","-71.94091667","4D","","","CT13074-A","Stonington","New London","11.0","CT","GROTON-NEW LONDON","28905.0","82.0","","Adds discrete frequencies.  Corrects structure height to 101' AGL.","See attached map","Existing","Permanent","","","","","","1255671.0","TOWER$ANTENNA","101.0","","101.0","9.0","110.0","","110.0","Clinton Papenfuss","SBA TOWERS","672784590-679060899","{""frequencies"":[{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""1640"",""uom"":""W""},""standard"":false},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""3280"",""uom"":""W""},""standard"":false}]}"
"2025-ANE-2469-OE","","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-08","2027-03-08","42.3995","-71.00480556","4D","Red lights and flags","","AC100 P2","Boston","Suffolk","25.0","MA","GENERAL EDWARD LAWRENCE LOGAN INTL","13329.0","2.0","","Set mobile crane to erect building","New construction site","New Construction","Temporary","0.0","2.0","2025-08-08","2025-10-08","","","CRANE","175.0","","195.0","9.0","184.0","","204.0","HALLAMORE CORP","Hallamore Corp","672797115-676591318",""
"2025-ANE-2470-OE","","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-08","2027-03-08","42.3992","-71.00393611","4D","Red lights and flags","","AC100 P3","Boston","Suffolk","25.0","MA","GENERAL EDWARD LAWRENCE LOGAN INTL","13230.0","3.0","","Set mobile crane to erect building","New construction site","New Construction","Temporary","0.0","2.0","2025-08-08","2025-10-09","","","CRANE","175.0","","195.0","13.0","188.0","","208.0","HALLAMORE CORP","Hallamore Corp","672798061-676594885",""
"2025-ANE-2471-OE","","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-08","2027-03-08","42.39851667","-71.00313056","4D","Red lights and flags","","AC100 P4","Boston","Suffolk","25.0","MA","GENERAL EDWARD LAWRENCE LOGAN INTL","12994.0","4.0","","Set mobile crane to erect bulding","New Construction site","New Construction","Temporary","0.0","2.0","2025-08-08","2025-10-08","","","CRANE","175.0","","195.0","7.0","182.0","","202.0","HALLAMORE CORP","Hallamore Corp","672798736-676597871",""
"2025-ANE-2472-OE","","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-11","2027-03-11","41.70825438","-71.41608409","4D","","","SED RI - City of Warwick","Warwick","Kent","3.0","RI","RHODE ISLAND TF GREEN INTL","6035.0","148.0","","Existing building 975 Sandy Lane  Warwick  RI 02889","Rooftop solar pv installation with panels tilted at 10 degrees  facing south compass orientation. Maximum structure height is 30 feet AGL  but is not affected by the addition of rooftop solar. Provided coordinate is the point of the structure closest to Rhode Island T.F. Green International Airport.","New Construction","Permanent","","","","","","","BUILDING","30.0","","30.0","36.0","66.0","","66.0","Solect Energy Design Team","Solect Energy","672799791-677457206",""
"2025-ANE-2474-OE","2002-ANE-313-OE","Determined - No Hazard","No Hazard","2025-08-07","2025-08-07","2025-09-11","","41.67138889","-71.50666667","2C","","","West Warwick  (207265)","WEST WARWICK","Kent","3.0","RI","RHODE ISLAND TF GREEN INTL","28451.0","229.0","","Adding frequencies to existing structure. 5G C-Band transmissions from this site will comply with the operational parameters agreed to in collaboration with the FAA as part of its 5G C-band compatibility evaluation process  as they may evolve over time.”","See topo","Existing","Permanent","","","","","","","TOWER$ANTENNA","190.0","","190.0","254.0","444.0","","444.0","AMERICAN TOWER CORPORATION","American Towers LLC - WB","672804069-677457497","{""frequencies"":[{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":76},{""band"":{""value"":[6,7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":89},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":77},{""band"":{""value"":[10,11.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":90},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":78},{""band"":{""value"":[17.7,19.7],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":91},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":42,""uom"":""dBW""},""standard"":79},{""band"":{""value"":[21.2,23.6],""uom"":""GHz""},""erp"":{""value"":55,""uom"":""dBW""},""standard"":92},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":93},{""band"":{""value"":[614,698],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":94},{""band"":{""value"":[698,806],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":16},{""band"":{""value"":[806,824],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":1},{""band"":{""value"":[806,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":80},{""band"":{""value"":[824,849],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":2},{""band"":{""value"":[851,866],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":3},{""band"":{""value"":[869,894],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":4},{""band"":{""value"":[896,901],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":5},{""band"":{""value"":[901,902],""uom"":""MHz""},""erp"":{""value"":7,""uom"":""W""},""standard"":6},{""band"":{""value"":[929,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":81},{""band"":{""value"":[930,931],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":7},{""band"":{""value"":[931,932],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":8},{""band"":{""value"":[932,932.5],""uom"":""MHz""},""erp"":{""value"":17,""uom"":""dBW""},""standard"":9},{""band"":{""value"":[935,940],""uom"":""MHz""},""erp"":{""value"":1000,""uom"":""W""},""standard"":10},{""band"":{""value"":[940,941],""uom"":""MHz""},""erp"":{""value"":3500,""uom"":""W""},""standard"":11},{""band"":{""value"":[1670,1675],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":82},{""band"":{""value"":[1710,1755],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":83},{""band"":{""value"":[1850,1910],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":12},{""band"":{""value"":[1850,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":84},{""band"":{""value"":[1930,1990],""uom"":""MHz""},""erp"":{""value"":1640,""uom"":""W""},""standard"":13},{""band"":{""value"":[1990,2025],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":85},{""band"":{""value"":[2110,2200],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":86},{""band"":{""value"":[2305,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":87},{""band"":{""value"":[2305,2310],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":14},{""band"":{""value"":[2345,2360],""uom"":""MHz""},""erp"":{""value"":2000,""uom"":""W""},""standard"":15},{""band"":{""value"":[2496,2690],""uom"":""MHz""},""erp"":{""value"":500,""uom"":""W""},""standard"":88},{""band"":{""value"":[""3700"",""3980""],""uom"":""MHz""},""erp"":{""value"":""1640"",""uom"":""W""},""standard"":false}]}"
